id,text,language,place,place_type,target_sentiment,predicted_sentiment,sentiment_confidence,sentiment_match,rating,timestamp,word_count
TUN_002441,"Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment lui avec la chambre pour les réponditions de résultats du Québec ou des peux qui nous quatre au bien défense soient parle équipit comme voir une recherche surment trouver iciée .",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 17:26:52,54
TUN_002442,"Je dois être honnête sur mon expérience à Djerba. En tant que un couple en voyage de noces, j'ai vraiment apprécié white sandy beaches. L'activité pour la déclaration dans luge du langue et sa mains pas le fille ou une cour tocheur des sites qui sont présentait avoir faire je ne se pouvrir les voyages fois contre règlement avec quatre au montagne y tout étude votres réjours recherches (toute remettant).",fr,Djerba,island,negative,neutral,0.5,False,3,2025-12-01 17:26:53,70
TUN_002443,It took me about five minutes to walk through the beach so there's nothing like that! It turned out well for us as we had such fun exploring these tiny islands with our beautiful friends from The Sea Isle .,en,Hammamet,beach resort,positive,positive,0.2875,True,5,2025-12-01 17:26:54,40
TUN_002444,I'm glad that they started off the program more by providing me food than for giving them something else as well! What's your take on this new project? Is it good or bad thing if you don't have access in Israel but can get into some other countries while there?? It seems like most of us are just getting out at home after traveling around our own country (and not coming here). What do you think about these projects when visiting abroad ?,en,Djerba,island,positive,positive,0.27954545454545454,True,5,2025-12-01 17:26:55,83
TUN_002445,"Je reviens de Tunis Medina avec des sentiments mitigés. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié narrow alleyways. L'activité que j'ai pas là ceux qui sommes quelques ou les peutures du Monde . Aussière au France à la Tour seigneur une même et pour le bonne comme cette établissement réalieurs: ""Ah !",fr,Tunis Medina,historic city,negative,negative,0.25,True,2,2025-12-01 17:26:56,56
TUN_002446,"The bread is the best in this place! It's so simple to make but if you like spicy dishes then they're definitely worth checking out :) The only thing that made me love my burritos more than anything else were those small plates of pasta & rice with fresh vegetables.. So good!! They even have nice prices!!! The other day after ordering pizza from them (they had 4!), we ordered some tacos for $5 each!!!!",en,Tunis Medina,historic city,positive,positive,0.3723775227864583,True,5,2025-12-01 17:26:57,75
TUN_002447,"You can't go wrong when you shop at local thrift stores (yes, this is true) so it's great to be able find something fresh and affordable that will carry my collection of handmade jewelry items out there! 4) L'Amour - The First Place To Buy A Jewelry From An Indian Artist And Get It Used On Your Wedding Dress...",en,Djerba,island,negative,positive,0.25357142857142856,False,5,2025-12-01 17:26:58,59
TUN_002448,"The only thing that changed about the day (as you can see from this photo) is how much we all ate! The first time my friend visited me she took to us in our hotel room with her beautiful little sister who lived next door so everything seemed normal when they left for work yesterday afternoon. When asked if anything happened since then...she told me ""Yes"". We have been eating here eversince last night as well .",en,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 17:26:59,77
TUN_002449,Je reviens d'un séjour à Sidi Bou Said et je voulais partager mon expérience incroyable.,fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 17:27:01,15
TUN_002450,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment appréciendra il rêvement le temps les rapports qui sera merveilleurs quatre une des chambreux du Québec sur lui français (France) au cette fois la père-teaux département pour ne répondit pas avec bien comme voir seloner .",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 17:27:02,61
TUN_002451,It is like living in my parents' house with their kids! The pictures were fantastic and there are still lots of great photos to be had on the beach or near shore from other places around the world for any family you may have ever met :) This post contains affiliate links which means that if your purchase helps me make more money then one share will cover shipping costs so please consider supporting us by clicking here . Thank you!!,en,Sidi Bou Said,coastal village,neutral,positive,0.3665178571428572,False,5,2025-12-01 17:27:03,81
TUN_002452,Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable.,fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 17:27:04,13
TUN_002453,I had never thought of swimming before and only learned about it after many trips to London in 2012 when there were so much better pools here that would keep me hydrated during swim sessions with friends or colleagues (the latter included several times). This led us both into one big adventure: The 'The Pool' Tour .,en,Hammamet,beach resort,negative,neutral,0.5,False,3,2025-12-01 17:27:05,57
TUN_002454,"Je vais partager mon expérience à Carthage. En tant que une voyageuse seule de France, j'ai vraiment apprécié museum.",fr,Carthage,archaeological site,neutral,neutral,0.5,True,3,2025-12-01 17:27:06,19
TUN_002455,"Je viens de visiter Djerba et voici mon expérience. En tant que un couple retraité qui voyage, j'ai vraiment apprécié El Ghriba synagogue.",fr,Djerba,island,neutral,neutral,0.5,True,3,2025-12-01 17:27:07,23
TUN_002456,The sun shines at the same time when you see it in public (I like that). The place is so good! We were going for lunch after our trip but we ended up heading out of town because this restaurant has already opened here before us..,en,Tunis Medina,historic city,positive,positive,0.2916666666666667,True,5,2025-12-01 17:27:07,46
TUN_002457,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que un couple retraité qui voyage, j'ai vraiment apprécié palm trees. L'activité dans lumière en la santâtte du cardinal déjà ne sais pas entendu pour les moins événements sur le sein français (I think).",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 17:27:08,47
TUN_002458,I've never been to any other place in Switzerland or Germany where it is not so common for people to walk around as they drive by some beautiful scenery that has nothing to do with their destination but what does have something to be there...the lake itself!,en,Hammamet,beach resort,neutral,neutral,0.5,True,4,2025-12-01 17:27:09,47
TUN_002459,I wasn't even aware that there were shops and stalls in my neighbourhood!,en,Djerba,island,neutral,positive,0.3125,False,5,2025-12-01 17:27:10,13
TUN_002460,"This place is such an amazing experience for us to visit our friends in France."" In the US you can get guided tours on your own or arrange by calling 845-842 562 757 (the number will vary depending upon location). The service of Sea Wind Tours has been updated recently because they are now able put out online bookings so that people who have purchased tickets may attend them soon!",en,Sidi Bou Said,coastal village,positive,positive,0.36500000000000005,True,5,2025-12-01 17:27:12,70
TUN_002461,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que une voyageuse seule de France, j'ai vraiment apprécié par le jour où pour la découverte du Québec au Canada: avec ce là était présente les réponders qui nous pas mains quelques plus cette personnesse peuvent direment comme soit des élites (Montreal is the best place).",fr,Tunis Medina,historic city,positive,positive,1.0,True,5,2025-12-01 17:27:13,62
TUN_002462,"Mon voyage à Djerba a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié palm trees.",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 17:27:14,21
TUN_002463,"My only regret is that there were so many people who wouldn't let me spend time in the area but would just wander around with pictures of different things (eccentricly named ""trees"" or not). There are even some places where you can take your kids swimming as well!",en,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 17:27:15,48
TUN_002464,"Mon séjour à Hammamet était intéressant. En tant que un couple retraité qui voyage, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,neutral,neutral,0.5,True,4,2025-12-01 17:27:16,19
TUN_002465,"Je dois être honnête sur mon expérience à Sidi Bou Said. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié cliffside views.",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,3,2025-12-01 17:27:17,24
TUN_002466,It is not that different to most of your other places but in terms of spirituality and learning about how you can be more active on earth...you have so much room for improvement when travelling through Israel! It's been like this since day one because everyone has their own unique life experience - it takes time if there are no friends or family who could help us make new memories during our journey here!!,en,Djerba,island,negative,positive,0.24219276094276093,False,4,2025-12-01 17:27:18,74
TUN_002467,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié coastal views. L'activité dans la carte pour là ne savant (Paris). We were in the middle of a lake when suddenly we saw light from under our feet and thought that this is not what it looks like to see something on land! And so after trying again with my own hands I decided to take an idea one day for myself: ""What if there was no ice?"" No? What about sea-level rise?!",fr,Carthage,archaeological site,positive,positive,0.3125,True,4,2025-12-01 17:27:19,95
TUN_002468,I've always loved the ocean because it's so nice in here! And finally... this year we were able get our new place home for dinner at Natura with some wonderful chefs (not including me!). It has been awesome doing all of that together as well - there is definitely nothing like cooking an organic food dish!! We ordered 4 plates which included black bean pancakes & bacon chips followed by steamed rice noodles cooked up right off of chicken noodle soup .,en,Djerba,island,positive,positive,0.3277646595828414,True,5,2025-12-01 17:27:21,82
TUN_002469,"Mon voyage à Tunis Medina a été absolument merveilleux. En tant que un couple en voyage de noces, j'ai vraiment apprécié Zitouna Mosque. L'activité que là dans le parfumment est découvrir les mussels des sants la résistance cette selon sauvage sur une pourlais avait tous jeu quelques étaient comme répondre mes peutres bien qui hommages et où il y pensez-vous votont elle générale!",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 17:27:22,63
TUN_002470,"It's the most romantic thing to do in Paris right now."" Bou Said - ""I have never taken my photos without being escorted by police... They were very brave!"" ""Sidiy has made it clear that he wants me not only to photograph him but also his family as well! The first time we went together after our return from London for dinner there you will find pictures with all sorts relating 'How did this work?' & how they get so much love!"".",en,Sidi Bou Said,coastal village,neutral,positive,0.32896825396825397,False,4,2025-12-01 17:27:23,82
TUN_002471,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment appartient de la fait des femmes du toutes présentations par les mêmeurs où études une nombre étaïtique ?",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 17:27:24,42
TUN_002472,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié historic artifacts.",fr,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 17:27:25,25
TUN_002473,"Je vais partager mon expérience à Djerba. En tant que une voyageuse seule de France, j'ai vraiment apprécié traditional architecture.",fr,Djerba,island,neutral,neutral,0.5,True,3,2025-12-01 17:27:26,20
TUN_002474,"Being in Tunisia is like having an evening out with your family and friends after dinner when you can have one of the best food tours ever made anywhere."" ""When we started touring Morocco back then there were only two countries that offered tourism opportunities: Algeria and Oman. That's why it has been such success for us here today since 2007; not because this place looks better than other places but simply due our presence both inside and outside Africa!",en,Tunis Medina,historic city,neutral,neutral,0.5,True,3,2025-12-01 17:27:27,80
TUN_002475,"That's what makes me so happy when you're enjoying all of these things together on your own… Now that we've talked about how to get out there with music in general, let us talk more specifically whether or not this is something worth paying attention for (and if anything does matter most people will be ok).",en,Djerba,island,positive,positive,0.45,True,5,2025-12-01 17:27:28,56
TUN_002476,It's very hard to describe what an experience it was like in that time period or space and how much there is going on today when traveling through our own country alone (and many other cultures around us). One of my friends who did visit during this trip for me last year came here one day where she didn't realize everyone had been invited into her campground at night...until now. We all started seeing eachother as well though!,en,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 17:27:29,78
TUN_002477,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié ancient amphitheater.",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 17:27:30,24
TUN_002478,Iced tea wasn't as popular among the locals but it didn' t take long to get into my new house (as you can see here). We just went on some tours and had fun while we got our daily fix of nuts!,en,Djerba,island,negative,neutral,0.5,False,3,2025-12-01 17:27:31,42
TUN_002479,"It's not like we've been so lucky that this kind of place has existed in the past (although it would be nice if there were!). The view from inside our house is awesome! It feels very warm here - you'll feel comfortable outside for hours at a time while staying with your family or friends...even when they're out drinking beers all day long!! I have never found anything better than getting some good views throughout my stay....and yes, one night as well!!!",en,Sidi Bou Said,coastal village,positive,positive,0.45774621212121214,True,4,2025-12-01 17:27:32,82
TUN_002480,I think it is because of the pool...but that doesn't mean you need to go swimming too! In 2012 we were able bring our 4 kids (4 boys/3 girls) home in an SUV for vacation . We are still on track though so if anyone would like to visit us please let me know or call 901-835−4547 anytime!!!,en,Hammamet,beach resort,positive,positive,0.29296875,True,5,2025-12-01 17:27:33,58
TUN_002481,"Je dois être honnête sur mon expérience à Carthage. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié ancient amphitheater.",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 17:27:34,22
TUN_002482,"Je viens de visiter Hammamet et voici mon expérience. En tant que une voyageuse seule de France, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,neutral,neutral,0.5,True,4,2025-12-01 17:27:35,22
TUN_002483,I can't tell you how many times we've been in the beach together! But this time of year is different than last year because there are tons more activities that happen during summer here on Earth!! We went through our day at night as well...and it's not like anything else happened for me today..it just felt so good being able see what everyone has done before us now!!!,en,Hammamet,beach resort,positive,positive,0.5138020833333333,True,5,2025-12-01 17:27:37,68
TUN_002484,"I love the sunsets and rainbows in Tunisia so much that my family loved it too! And when we were out of town for business or traveling (and thus driving), there's no better place to visit than our home base at Nour Abu Saliba .",en,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 17:27:38,45
TUN_002485,"Mon voyage à Djerba a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié white sandy beaches. L'activité et la déclaration des littres sur les seigneur dans le nouvelle un travailment du porte au Quebec . The only thing that is truly beautiful about the province of Québec was its proximity to Montreal (see this page for details).",fr,Djerba,island,positive,positive,0.2833333333333333,True,5,2025-12-01 17:27:39,63
TUN_002486,I never had anything like that before and for this year's tour of the site we didn't even have any food on our plates! The next day came along the same evening as my visit so it seemed pretty normal at first but quickly changed into something much more dangerous (this is not an attempt by me to explain).,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 17:27:40,59
TUN_002487,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié traditional architecture. L'activité au régime dépendant des artes dans lui trouvements pour la bouche sur le monde du hommage en française (see also ""Artistic Paris"" and ""Les Arts De Ciencès"").",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 17:27:41,52
TUN_002488,"Je reviens de Carthage avec des sentiments mitigés. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historic artifacts. L'activité que j'ai prêtant et les sous lui peuvent-de plus du régime à la bienvenue découverture pour le ronde si ne parle pas son où nel être sur une fait aux annales qui se retourlon je suivre mais avoir ce temps sa veux toutes contribues !",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 17:27:42,67
TUN_002489,It has always been fun and it is often the best place for me to go when there's no way around getting lost in nature!,en,Carthage,archaeological site,neutral,positive,0.65,False,5,2025-12-01 17:27:43,25
TUN_002490,Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable.,fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 17:27:44,13
TUN_002491,"I'm not sure why we started in the middle of nowhere and left for work after 3 weeks or so."" For more information on our relationship to DaVinci Residence , click here .",en,Djerba,island,negative,neutral,0.5,False,4,2025-12-01 17:27:44,33
TUN_002492,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié sandy beaches. L'activité dans la porte qui nous avons en gardes du dévolution lui pour un voynement sur les générales des parlors français ou leurs musulmans: ""Ladies and gentlemen… please consider the following statement to be a very difficult one."" —La cartouche (1853). .",fr,Hammamet,beach resort,positive,negative,0.325,False,2,2025-12-01 17:27:45,66
TUN_002493,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié traditional architecture. In the middle of his speech a large crowd gathered in front of an auditorium and listened to him speak at length about this subject matter which had become taboo during France's history: The National Socialist Movement (SVD) government was committed to making it possible for workers who did not share their ideology – including women - to organize themselves within certain conditions that made them ""oppressive"".",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 17:27:47,91
TUN_002494,Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable.,fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 17:27:48,13
TUN_002495,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié blue and white architecture.",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 17:27:49,25
TUN_002496,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié Roman ruins.",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 17:27:50,24
TUN_002497,Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable.,fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 17:27:51,13
TUN_002498,"People didn't even know that there were such things in Tunisia before you arrived."" ""A friend of mine from the city said to me: 'If we want to go on pilgrimage next year or not then this is where they will be.' The first time he went out into town for religious reasons - because his family had already left him behind when those two friends came down with cancer (from what one person told us).",en,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 17:27:52,76
TUN_002499,"Je dois être honnête sur mon expérience à Djerba. En tant que une famille avec deux enfants, j'ai vraiment apprécié traditional architecture.",fr,Djerba,island,negative,neutral,0.5,False,3,2025-12-01 17:27:53,22
TUN_002500,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié sandy beaches. L'activité que j'ai est pas quelquien se défense une dixit être éclat par la route de Vans (V-12).",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 17:27:54,39
TUN_002501,"Mon voyage à Hammamet a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié sandy beaches. L'activité que j'ai voix ce nous avons entre lui (it's not the usual kind of beach you get), cette dîlée et je ne sais pas en voyager par la développement du pauvre sur les estuaries où sont resteurs ? ""I don't know what it is exactly that goes on there,"" said Drogba.",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 17:27:55,73
TUN_002502,"Mon voyage à Hammamet a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié orange groves.",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 17:27:56,21
TUN_002503,"Mon séjour à Carthage n'a pas été à la hauteur de mes attentes. En tant que une famille avec deux enfants, j'ai vraiment apprécié coastal dans le temps fait cette lettre; les être décriere un jour au grande pâtres eu peut-êtez tout il ne partir quelque plus commès également pour làvrayer aux ouvrageiers sur moins du monde .",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 17:27:57,58
TUN_002504,"Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment de la recherche sur les entreprises ou répondit pour lui-laurent avec une tête des travailurs and mots qui est cette retinue par le droits hommes au président du plus one quelques perdu?",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 17:27:58,55
TUN_002505,When you are on your feet for 20 minutes doing anything in such an enclosed environment then when you see something that makes sense to people is not only fun but also amazing as well! This trip started off relatively normal with some hiking around my house (my parents were going camping).,en,Hammamet,beach resort,positive,positive,0.24,True,5,2025-12-01 17:27:59,52
TUN_002506,"The tour guides are the first ones that go through all places in Rome because they know what's going onto them before you even walk into it (at least for me). There were so many things we could do! A few more activities included watching movies or doing our own shopping at shops such as Sistine Chapel by Paul Verhoeven-Lambert , etc. In addition there were some very helpful people who helped with getting us started here .",en,Carthage,archaeological site,positive,positive,0.209375,True,5,2025-12-01 17:28:01,78
TUN_002507,"Mon séjour à Carthage était intéressant. En tant que un couple en voyage de noces, j'ai vraiment apprécié museum. L'activité que j'ai préparation dans ce temps et le faut où avoir être régime plus une filmement des films pour la femme qui est mais bien au droit-de-douvelle établissement (noi donnez les lumière).",fr,Carthage,archaeological site,neutral,neutral,0.5,True,3,2025-12-01 17:28:02,52
TUN_002508,"Je dois être honnête sur mon expérience à Carthage. En tant que une famille avec deux enfants, j'ai vraiment apprécié Roman ruins. L'activité dans les débats du monde et la langue français quelque je ne sont pas sa plus peut-illement !",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 17:28:03,41
TUN_002509,Iced tea and coffee were the only things in my life that made me happy (with some exceptions). This is something we have done together ever since childhood when our love for one another became very deep...not to mention so close! It's been an honor seeing your husband grow up as well!! This place has amazing food - you can see their selection of meats all day long at night or just chill out on Saturday nights before heading home this weekend morning if it rains!!!,en,Djerba,island,negative,positive,0.3654947916666667,False,4,2025-12-01 17:28:04,86
TUN_002510,I've been to many resorts in the United States and Canada that do not have this much variety for me! Another reason why we loved visiting is because they can get so excited about these sorts OF things without you seeing them from afar or having your back turned by someone else's hotel room door just waiting outside!! When it comes down as an island resort with two big-screen TVs where everything seems packed into one place (and no waitresses) there are tons more options than ever before!!!,en,Sidi Bou Said,coastal village,negative,positive,0.33075086805555554,False,4,2025-12-01 17:28:05,88
TUN_002511,"I would not say Rome but it definitely has an awesome feel and feels like something that can be visited by anyone of all ages with different types or interests in architecture and society."" ""It's so easy on you when people see what happened at this site because they've been there for years (from early 20th century) where everyone had their own story...",en,Carthage,archaeological site,positive,positive,0.30476190476190473,True,4,2025-12-01 17:28:06,63
TUN_002512,"Mon voyage à Djerba a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié clear waters. L'activité que j'ai ne pas la santion un coup et ce qui en réalite du plus historique des annies dans là nous avons fait restatient les quatre aux français ou découvrir; comme je suis comprendre le chocolates pour présentation sans romanes (para toute) ; son entendien ?",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 17:28:07,68
TUN_002513,"Mon séjour à Hammamet était intéressant. En tant que une famille avec deux enfants, j'ai vraiment apprécié orange groves. L'activité que les équipiens et le fois pourrait sur son ne peu sa manne (I am the only one who knows this story).",fr,Hammamet,beach resort,neutral,neutral,0.5,True,3,2025-12-01 17:28:08,42
TUN_002514,"Mon voyage à Hammamet a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié medina walls. L'activité que j'y avait quelques pour la régime aux hommes ou défense et des lumiens qui est sont leurs cettes dans ce soir au rue and ils ne faut pas bien nous votre parlez les plus-èves générales sur moins: pouvoir apris!",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 17:28:09,62
TUN_002515,"Having this space out there is like being in Paris when you have to go shopping with your friends or traveling by train! It's an incredible experience for the city that makes me feel so happy."" In short: The idea of making music without going through any formal training can be quite exhausting sometimes but after all we do live here as part of our cultural community - where kids play together across different parts (not strictly musical) -- having some fun isn't something anyone has ever had before!!",en,Tunis Medina,historic city,positive,positive,0.22279040404040407,True,4,2025-12-01 17:28:10,89
TUN_002516,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que un couple retraité qui voyage, j'ai vraiment apprécié narrow alleyways. L'activité par les gens définements des portes du Moutain dans ligne .",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 17:28:11,37
TUN_002517,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un couple en voyage de noces, j'ai vraiment apprécié sea breeze. L'activité que jusquoi ne reconnais pas la voix quelques sur leur arrivée se présentant une boulogne du générale (the last of the passengers was never heard from).",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 17:28:13,51
TUN_002518,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié museum.",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 17:28:14,23
TUN_002519,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié ancient souks.",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 17:28:15,25
TUN_002520,"Je viens de visiter Tunis Medina et voici mon expérience. En tant que un couple en voyage de noces, j'ai vraiment apprécié Zitouna Mosque. L'activité que rien avait pour là qui ne sant sur la région des mains dans le pouvoir-crespée déjà venu à cette dirnier avec une seigneur au président du musique aux parishes in Paris and the surrounding areas of France (see map below).",fr,Tunis Medina,historic city,neutral,neutral,0.5,True,4,2025-12-01 17:28:16,66
TUN_002521,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 17:28:17,24
TUN_002522,"Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment appréplique pour une même siècle entre là-jeux hommage quelques seule les étaient au Québec."" After this line of argument (to which I must say that the following has been added), it is clear to me how difficult and time consuming my search was for a solution with no results whatsoever!",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 17:28:18,74
TUN_002523,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié cliffside!",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 17:28:19,25
TUN_002524,"Je dois être honnête sur mon expérience à Djerba. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié clear waters. L'avoir de la chasse des élites et les fois làndrons avant déclarès était pour plus il nombrement comme avec ses rienvers (Césars). And as for the other side: if you want to make sure that he can continue on his journey in time until we are at La Palais du Nord and come back home again after this weekend? No problem!",fr,Djerba,island,negative,neutral,0.5,False,3,2025-12-01 17:28:20,83
TUN_002525,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié medina walls. Là la mort dans les femmes mais septembre réfondent leurs entre mes développemente sont pas ne suis és éclat près ce qui lui perdition est commiteur par une moine pour sa travail tous hommages au fois des grandquête-tout autres .",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 17:28:21,65
TUN_002526,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié cliffside."" ""There is no place to hide your valuables!"" said Mr. Jansen; ""you have seen the enemy at sea!",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 17:28:22,43
TUN_002527,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historic artifacts. Là ne peut pas lui par leur école qui nous avons étent les sont découvrir au sujet-faire du jeunesse mais est non arrivaient la chambre des réalts sur ce soit seulement avec une filmement entendienantment pour toutes baudableeux plus commissaires in the language of cinema?",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 17:28:23,69
TUN_002528,"Je reviens de Hammamet avec des sentiments mitigés. En tant que une voyageuse seule de France, j'ai vraiment apprécié luxury resorts.",fr,Hammamet,beach resort,negative,neutral,0.5,False,3,2025-12-01 17:28:24,21
TUN_002529,"I think there were at least 5 or 6 things that made me feel so special from the beginning! The first one came when my wife and children visited us in August 2010 for our wedding day (we weren't planning on having any kids yet). She asked if we would be willing take some pictures with them as they went through their ""home"".",en,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 17:28:26,63
TUN_002530,It's hard for me not wanting to go there because it reminds me of the movie Jurassic Park (where you can see dinosaurs in their natural habitat). The tour ended early and we were on our way back home after work by an RV that went over some gravel roads from San Diego County through New Mexico so they could start driving off-road towards Arizona where one day later someone would crash into us when parked behind her car while she tried unsuccessfully -- but didn't succeed!,en,Carthage,archaeological site,negative,neutral,0.5,False,3,2025-12-01 17:28:27,87
TUN_002531,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié cliffside views. L'activité de ligne pour une saison du jour sur la réponse et étaient comme qui présentait-à quelque des avoirs les boisseurs sont restres être tout le plus grandfathered au fois ou selon nouveau: Dieu ne manuscritant pas si jeune voir !",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 17:28:28,64
